#x y z Ex Ey Ez Bx By Bz
43 43 43      
15.00 -17.00 6.00 0 0 40000 0 0 1.5
16.00 -17.00 6.00 0 0 40000 0 0 1.5
17.00 -17.00 6.00 0 0 40000 0 0 1.5
18.00 -17.00 6.00 0 0 40000 0 0 1.5
19.00 -17.00 6.00 0 0 40000 0 0 1.5
20.00 -17.00 6.00 0 0 40000 0 0 1.5
21.00 -17.00 6.00 0 0 40000 0 0 1.5
-21.00 -16.00 6.00 0 0 40000 0 0 1.5
-20.00 -16.00 6.00 0 0 40000 0 0 1.5
-19.00 -16.00 6.00 0 0 40000 0 0 1.5
-18.00 -16.00 6.00 0 0 40000 0 0 1.5
-17.00 -16.00 6.00 0 0 40000 0 0 1.5
-16.00 -16.00 6.00 0 0 40000 0 0 1.5
-15.00 -16.00 6.00 0 0 40000 0 0 1.5
-14.00 -16.00 6.00 0 0 40000 0 0 1.5
-13.00 -16.00 6.00 0 0 40000 0 0 1.5
-12.00 -16.00 6.00 0 0 40000 0 0 1.5
-11.00 -16.00 6.00 0 0 40000 0 0 1.5
-10.00 -16.00 6.00 0 0 40000 0 0 1.5
-9.00 -16.00 6.00 0 0 40000 0 0 1.5
-8.00 -16.00 6.00 0 0 40000 0 0 1.5
-7.00 -16.00 6.00 0 0 40000 0 0 1.5
-6.00 -16.00 6.00 0 0 40000 0 0 1.5
-5.00 -16.00 6.00 0 0 40000 0 0 1.5
-4.00 -16.00 6.00 0 0 40000 0 0 1.5
-3.00 -16.00 6.00 0 0 40000 0 0 1.5
-2.00 -16.00 6.00 0 0 40000 0 0 1.5
-1.00 -16.00 6.00 0 0 40000 0 0 1.5
0.00 -16.00 6.00 0 0 40000 0 0 1.5
1.00 -16.00 6.00 0 0 40000 0 0 1.5
2.00 -16.00 6.00 0 0 40000 0 0 1.5
3.00 -16.00 6.00 0 0 40000 0 0 1.5
4.00 -16.00 6.00 0 0 40000 0 0 1.5
5.00 -16.00 6.00 0 0 40000 0 0 1.5
6.00 -16.00 6.00 0 0 40000 0 0 1.5
7.00 -16.00 6.00 0 0 40000 0 0 1.5
8.00 -16.00 6.00 0 0 40000 0 0 1.5
9.00 -16.00 6.00 0 0 40000 0 0 1.5
10.00 -16.00 6.00 0 0 40000 0 0 1.5
11.00 -16.00 6.00 0 0 40000 0 0 1.5
12.00 -16.00 6.00 0 0 40000 0 0 1.5
13.00 -16.00 6.00 0 0 40000 0 0 1.5
14.00 -16.00 6.00 0 0 40000 0 0 1.5
15.00 -16.00 6.00 0 0 40000 0 0 1.5
16.00 -16.00 6.00 0 0 40000 0 0 1.5
17.00 -16.00 6.00 0 0 40000 0 0 1.5
18.00 -16.00 6.00 0 0 40000 0 0 1.5
19.00 -16.00 6.00 0 0 40000 0 0 1.5
20.00 -16.00 6.00 0 0 40000 0 0 1.5
21.00 -16.00 6.00 0 0 40000 0 0 1.5
-21.00 -15.00 6.00 0 0 40000 0 0 1.5
-20.00 -15.00 6.00 0 0 40000 0 0 1.5
-19.00 -15.00 6.00 0 0 40000 0 0 1.5
-18.00 -15.00 6.00 0 0 40000 0 0 1.5
-17.00 -15.00 6.00 0 0 40000 0 0 1.5
-16.00 -15.00 6.00 0 0 40000 0 0 1.5
-15.00 -15.00 6.00 0 0 40000 0 0 1.5
-14.00 -15.00 6.00 0 0 40000 0 0 1.5
-13.00 -15.00 6.00 0 0 40000 0 0 1.5
-12.00 -15.00 6.00 0 0 40000 0 0 1.5
-11.00 -15.00 6.00 0 0 40000 0 0 1.5
-10.00 -15.00 6.00 0 0 40000 0 0 1.5
-9.00 -15.00 6.00 0 0 40000 0 0 1.5
-8.00 -15.00 6.00 0 0 40000 0 0 1.5
-7.00 -15.00 6.00 0 0 40000 0 0 1.5
-6.00 -15.00 6.00 0 0 40000 0 0 1.5
-5.00 -15.00 6.00 0 0 40000 0 0 1.5
-4.00 -15.00 6.00 0 0 40000 0 0 1.5
-3.00 -15.00 6.00 0 0 40000 0 0 1.5
-2.00 -15.00 6.00 0 0 40000 0 0 1.5
-1.00 -15.00 6.00 0 0 40000 0 0 1.5
0.00 -15.00 6.00 0 0 40000 0 0 1.5
1.00 -15.00 6.00 0 0 40000 0 0 1.5
2.00 -15.00 6.00 0 0 40000 0 0 1.5
3.00 -15.00 6.00 0 0 40000 0 0 1.5
4.00 -15.00 6.00 0 0 40000 0 0 1.5
5.00 -15.00 6.00 0 0 40000 0 0 1.5
6.00 -15.00 6.00 0 0 40000 0 0 1.5
7.00 -15.00 6.00 0 0 40000 0 0 1.5
8.00 -15.00 6.00 0 0 40000 0 0 1.5
9.00 -15.00 6.00 0 0 40000 0 0 1.5
10.00 -15.00 6.00 0 0 40000 0 0 1.5
11.00 -15.00 6.00 0 0 40000 0 0 1.5
12.00 -15.00 6.00 0 0 40000 0 0 1.5
13.00 -15.00 6.00 0 0 40000 0 0 1.5
14.00 -15.00 6.00 0 0 40000 0 0 1.5
15.00 -15.00 6.00 0 0 40000 0 0 1.5
16.00 -15.00 6.00 0 0 40000 0 0 1.5
17.00 -15.00 6.00 0 0 40000 0 0 1.5
18.00 -15.00 6.00 0 0 40000 0 0 1.5
19.00 -15.00 6.00 0 0 40000 0 0 1.5
20.00 -15.00 6.00 0 0 40000 0 0 1.5
21.00 -15.00 6.00 0 0 40000 0 0 1.5
-21.00 -14.00 6.00 0 0 40000 0 0 1.5
-20.00 -14.00 6.00 0 0 40000 0 0 1.5
-19.00 -14.00 6.00 0 0 40000 0 0 1.5
-18.00 -14.00 6.00 0 0 40000 0 0 1.5
-17.00 -14.00 6.00 0 0 40000 0 0 1.5
-16.00 -14.00 6.00 0 0 40000 0 0 1.5
-15.00 -14.00 6.00 0 0 40000 0 0 1.5
-14.00 -14.00 6.00 0 0 40000 0 0 1.5
-13.00 -14.00 6.00 0 0 40000 0 0 1.5
-12.00 -14.00 6.00 0 0 40000 0 0 1.5
-11.00 -14.00 6.00 0 0 40000 0 0 1.5
-10.00 -14.00 6.00 0 0 40000 0 0 1.5
-9.00 -14.00 6.00 0 0 40000 0 0 1.5
-8.00 -14.00 6.00 0 0 40000 0 0 1.5
-7.00 -14.00 6.00 0 0 40000 0 0 1.5
-6.00 -14.00 6.00 0 0 40000 0 0 1.5
-5.00 -14.00 6.00 0 0 40000 0 0 1.5
-4.00 -14.00 6.00 0 0 40000 0 0 1.5
-3.00 -14.00 6.00 0 0 40000 0 0 1.5
-2.00 -14.00 6.00 0 0 40000 0 0 1.5
-1.00 -14.00 6.00 0 0 40000 0 0 1.5
0.00 -14.00 6.00 0 0 40000 0 0 1.5
1.00 -14.00 6.00 0 0 40000 0 0 1.5
2.00 -14.00 6.00 0 0 40000 0 0 1.5
3.00 -14.00 6.00 0 0 40000 0 0 1.5
4.00 -14.00 6.00 0 0 40000 0 0 1.5
5.00 -14.00 6.00 0 0 40000 0 0 1.5
6.00 -14.00 6.00 0 0 40000 0 0 1.5
7.00 -14.00 6.00 0 0 40000 0 0 1.5
8.00 -14.00 6.00 0 0 40000 0 0 1.5
9.00 -14.00 6.00 0 0 40000 0 0 1.5
10.00 -14.00 6.00 0 0 40000 0 0 1.5
11.00 -14.00 6.00 0 0 40000 0 0 1.5
12.00 -14.00 6.00 0 0 40000 0 0 1.5
13.00 -14.00 6.00 0 0 40000 0 0 1.5
14.00 -14.00 6.00 0 0 40000 0 0 1.5
15.00 -14.00 6.00 0 0 40000 0 0 1.5
16.00 -14.00 6.00 0 0 40000 0 0 1.5
17.00 -14.00 6.00 0 0 40000 0 0 1.5
18.00 -14.00 6.00 0 0 40000 0 0 1.5
19.00 -14.00 6.00 0 0 40000 0 0 1.5
20.00 -14.00 6.00 0 0 40000 0 0 1.5
21.00 -14.00 6.00 0 0 40000 0 0 1.5
-21.00 -13.00 6.00 0 0 40000 0 0 1.5
-20.00 -13.00 6.00 0 0 40000 0 0 1.5
-19.00 -13.00 6.00 0 0 40000 0 0 1.5
-18.00 -13.00 6.00 0 0 40000 0 0 1.5
-17.00 -13.00 6.00 0 0 40000 0 0 1.5
-16.00 -13.00 6.00 0 0 40000 0 0 1.5
-15.00 -13.00 6.00 0 0 40000 0 0 1.5
-14.00 -13.00 6.00 0 0 40000 0 0 1.5
-13.00 -13.00 6.00 0 0 40000 0 0 1.5
-12.00 -13.00 6.00 0 0 40000 0 0 1.5
-11.00 -13.00 6.00 0 0 40000 0 0 1.5
-10.00 -13.00 6.00 0 0 40000 0 0 1.5
-9.00 -13.00 6.00 0 0 40000 0 0 1.5
-8.00 -13.00 6.00 0 0 40000 0 0 1.5
-7.00 -13.00 6.00 0 0 40000 0 0 1.5
-6.00 -13.00 6.00 0 0 40000 0 0 1.5
-5.00 -13.00 6.00 0 0 40000 0 0 1.5
-4.00 -13.00 6.00 0 0 40000 0 0 1.5
-3.00 -13.00 6.00 0 0 40000 0 0 1.5
-2.00 -13.00 6.00 0 0 40000 0 0 1.5
-1.00 -13.00 6.00 0 0 40000 0 0 1.5
0.00 -13.00 6.00 0 0 40000 0 0 1.5
1.00 -13.00 6.00 0 0 40000 0 0 1.5
2.00 -13.00 6.00 0 0 40000 0 0 1.5
3.00 -13.00 6.00 0 0 40000 0 0 1.5
4.00 -13.00 6.00 0 0 40000 0 0 1.5
5.00 -13.00 6.00 0 0 40000 0 0 1.5
6.00 -13.00 6.00 0 0 40000 0 0 1.5
7.00 -13.00 6.00 0 0 40000 0 0 1.5
8.00 -13.00 6.00 0 0 40000 0 0 1.5
9.00 -13.00 6.00 0 0 40000 0 0 1.5
10.00 -13.00 6.00 0 0 40000 0 0 1.5
11.00 -13.00 6.00 0 0 40000 0 0 1.5
12.00 -13.00 6.00 0 0 40000 0 0 1.5
13.00 -13.00 6.00 0 0 40000 0 0 1.5
14.00 -13.00 6.00 0 0 40000 0 0 1.5
15.00 -13.00 6.00 0 0 40000 0 0 1.5
16.00 -13.00 6.00 0 0 40000 0 0 1.5
17.00 -13.00 6.00 0 0 40000 0 0 1.5
18.00 -13.00 6.00 0 0 40000 0 0 1.5
19.00 -13.00 6.00 0 0 40000 0 0 1.5
20.00 -13.00 6.00 0 0 40000 0 0 1.5
21.00 -13.00 6.00 0 0 40000 0 0 1.5
-21.00 -12.00 6.00 0 0 40000 0 0 1.5
-20.00 -12.00 6.00 0 0 40000 0 0 1.5
-19.00 -12.00 6.00 0 0 40000 0 0 1.5
-18.00 -12.00 6.00 0 0 40000 0 0 1.5
-17.00 -12.00 6.00 0 0 40000 0 0 1.5
-16.00 -12.00 6.00 0 0 40000 0 0 1.5
-15.00 -12.00 6.00 0 0 40000 0 0 1.5
-14.00 -12.00 6.00 0 0 40000 0 0 1.5
-13.00 -12.00 6.00 0 0 40000 0 0 1.5
-12.00 -12.00 6.00 0 0 40000 0 0 1.5
-11.00 -12.00 6.00 0 0 40000 0 0 1.5
-10.00 -12.00 6.00 0 0 40000 0 0 1.5
-9.00 -12.00 6.00 0 0 40000 0 0 1.5
-8.00 -12.00 6.00 0 0 40000 0 0 1.5
-7.00 -12.00 6.00 0 0 40000 0 0 1.5
-6.00 -12.00 6.00 0 0 40000 0 0 1.5
-5.00 -12.00 6.00 0 0 40000 0 0 1.5
-4.00 -12.00 6.00 0 0 40000 0 0 1.5
-3.00 -12.00 6.00 0 0 40000 0 0 1.5
-2.00 -12.00 6.00 0 0 40000 0 0 1.5
-1.00 -12.00 6.00 0 0 40000 0 0 1.5
0.00 -12.00 6.00 0 0 40000 0 0 1.5
1.00 -12.00 6.00 0 0 40000 0 0 1.5
2.00 -12.00 6.00 0 0 40000 0 0 1.5
3.00 -12.00 6.00 0 0 40000 0 0 1.5
4.00 -12.00 6.00 0 0 40000 0 0 1.5
5.00 -12.00 6.00 0 0 40000 0 0 1.5
6.00 -12.00 6.00 0 0 40000 0 0 1.5
7.00 -12.00 6.00 0 0 40000 0 0 1.5
8.00 -12.00 6.00 0 0 40000 0 0 1.5
9.00 -12.00 6.00 0 0 40000 0 0 1.5
10.00 -12.00 6.00 0 0 40000 0 0 1.5
11.00 -12.00 6.00 0 0 40000 0 0 1.5
12.00 -12.00 6.00 0 0 40000 0 0 1.5
13.00 -12.00 6.00 0 0 40000 0 0 1.5
14.00 -12.00 6.00 0 0 40000 0 0 1.5
15.00 -12.00 6.00 0 0 40000 0 0 1.5
16.00 -12.00 6.00 0 0 40000 0 0 1.5
17.00 -12.00 6.00 0 0 40000 0 0 1.5
18.00 -12.00 6.00 0 0 40000 0 0 1.5
19.00 -12.00 6.00 0 0 40000 0 0 1.5
20.00 -12.00 6.00 0 0 40000 0 0 1.5
21.00 -12.00 6.00 0 0 40000 0 0 1.5
-21.00 -11.00 6.00 0 0 40000 0 0 1.5
-20.00 -11.00 6.00 0 0 40000 0 0 1.5
-19.00 -11.00 6.00 0 0 40000 0 0 1.5
-18.00 -11.00 6.00 0 0 40000 0 0 1.5
-17.00 -11.00 6.00 0 0 40000 0 0 1.5
-16.00 -11.00 6.00 0 0 40000 0 0 1.5
-15.00 -11.00 6.00 0 0 40000 0 0 1.5
-14.00 -11.00 6.00 0 0 40000 0 0 1.5
-13.00 -11.00 6.00 0 0 40000 0 0 1.5
-12.00 -11.00 6.00 0 0 40000 0 0 1.5
-11.00 -11.00 6.00 0 0 40000 0 0 1.5
-10.00 -11.00 6.00 0 0 40000 0 0 1.5
-9.00 -11.00 6.00 0 0 40000 0 0 1.5
-8.00 -11.00 6.00 0 0 40000 0 0 1.5
-7.00 -11.00 6.00 0 0 40000 0 0 1.5
-6.00 -11.00 6.00 0 0 40000 0 0 1.5
-5.00 -11.00 6.00 0 0 40000 0 0 1.5
-4.00 -11.00 6.00 0 0 40000 0 0 1.5
-3.00 -11.00 6.00 0 0 40000 0 0 1.5
-2.00 -11.00 6.00 0 0 40000 0 0 1.5
-1.00 -11.00 6.00 0 0 40000 0 0 1.5
0.00 -11.00 6.00 0 0 40000 0 0 1.5
1.00 -11.00 6.00 0 0 40000 0 0 1.5
2.00 -11.00 6.00 0 0 40000 0 0 1.5
3.00 -11.00 6.00 0 0 40000 0 0 1.5
4.00 -11.00 6.00 0 0 40000 0 0 1.5
5.00 -11.00 6.00 0 0 40000 0 0 1.5
6.00 -11.00 6.00 0 0 40000 0 0 1.5
7.00 -11.00 6.00 0 0 40000 0 0 1.5
8.00 -11.00 6.00 0 0 40000 0 0 1.5
9.00 -11.00 6.00 0 0 40000 0 0 1.5
10.00 -11.00 6.00 0 0 40000 0 0 1.5
11.00 -11.00 6.00 0 0 40000 0 0 1.5
12.00 -11.00 6.00 0 0 40000 0 0 1.5
13.00 -11.00 6.00 0 0 40000 0 0 1.5
14.00 -11.00 6.00 0 0 40000 0 0 1.5
15.00 -11.00 6.00 0 0 40000 0 0 1.5
16.00 -11.00 6.00 0 0 40000 0 0 1.5
17.00 -11.00 6.00 0 0 40000 0 0 1.5
18.00 -11.00 6.00 0 0 40000 0 0 1.5
19.00 -11.00 6.00 0 0 40000 0 0 1.5
20.00 -11.00 6.00 0 0 40000 0 0 1.5
21.00 -11.00 6.00 0 0 40000 0 0 1.5
-21.00 -10.00 6.00 0 0 40000 0 0 1.5
-20.00 -10.00 6.00 0 0 40000 0 0 1.5
-19.00 -10.00 6.00 0 0 40000 0 0 1.5
-18.00 -10.00 6.00 0 0 40000 0 0 1.5
-17.00 -10.00 6.00 0 0 40000 0 0 1.5
-16.00 -10.00 6.00 0 0 40000 0 0 1.5
-15.00 -10.00 6.00 0 0 40000 0 0 1.5
-14.00 -10.00 6.00 0 0 40000 0 0 1.5
-13.00 -10.00 6.00 0 0 40000 0 0 1.5
-12.00 -10.00 6.00 0 0 40000 0 0 1.5
-11.00 -10.00 6.00 0 0 40000 0 0 1.5
-10.00 -10.00 6.00 0 0 40000 0 0 1.5
-9.00 -10.00 6.00 0 0 40000 0 0 1.5
-8.00 -10.00 6.00 0 0 40000 0 0 1.5
-7.00 -10.00 6.00 0 0 40000 0 0 1.5
-6.00 -10.00 6.00 0 0 40000 0 0 1.5
-5.00 -10.00 6.00 0 0 40000 0 0 1.5
-4.00 -10.00 6.00 0 0 40000 0 0 1.5
-3.00 -10.00 6.00 0 0 40000 0 0 1.5
-2.00 -10.00 6.00 0 0 40000 0 0 1.5
-1.00 -10.00 6.00 0 0 40000 0 0 1.5
0.00 -10.00 6.00 0 0 40000 0 0 1.5
1.00 -10.00 6.00 0 0 40000 0 0 1.5
2.00 -10.00 6.00 0 0 40000 0 0 1.5
3.00 -10.00 6.00 0 0 40000 0 0 1.5
4.00 -10.00 6.00 0 0 40000 0 0 1.5
5.00 -10.00 6.00 0 0 40000 0 0 1.5
6.00 -10.00 6.00 0 0 40000 0 0 1.5
7.00 -10.00 6.00 0 0 40000 0 0 1.5
8.00 -10.00 6.00 0 0 40000 0 0 1.5
9.00 -10.00 6.00 0 0 40000 0 0 1.5
10.00 -10.00 6.00 0 0 40000 0 0 1.5
11.00 -10.00 6.00 0 0 40000 0 0 1.5
12.00 -10.00 6.00 0 0 40000 0 0 1.5
13.00 -10.00 6.00 0 0 40000 0 0 1.5
14.00 -10.00 6.00 0 0 40000 0 0 1.5
15.00 -10.00 6.00 0 0 40000 0 0 1.5
16.00 -10.00 6.00 0 0 40000 0 0 1.5
17.00 -10.00 6.00 0 0 40000 0 0 1.5
18.00 -10.00 6.00 0 0 40000 0 0 1.5
19.00 -10.00 6.00 0 0 40000 0 0 1.5
20.00 -10.00 6.00 0 0 40000 0 0 1.5
21.00 -10.00 6.00 0 0 40000 0 0 1.5
-21.00 -9.00 6.00 0 0 40000 0 0 1.5
-20.00 -9.00 6.00 0 0 40000 0 0 1.5
-19.00 -9.00 6.00 0 0 40000 0 0 1.5
-18.00 -9.00 6.00 0 0 40000 0 0 1.5
-17.00 -9.00 6.00 0 0 40000 0 0 1.5
-16.00 -9.00 6.00 0 0 40000 0 0 1.5
-15.00 -9.00 6.00 0 0 40000 0 0 1.5
-14.00 -9.00 6.00 0 0 40000 0 0 1.5
-13.00 -9.00 6.00 0 0 40000 0 0 1.5
-12.00 -9.00 6.00 0 0 40000 0 0 1.5
-11.00 -9.00 6.00 0 0 40000 0 0 1.5
-10.00 -9.00 6.00 0 0 40000 0 0 1.5
-9.00 -9.00 6.00 0 0 40000 0 0 1.5
-8.00 -9.00 6.00 0 0 40000 0 0 1.5
-7.00 -9.00 6.00 0 0 40000 0 0 1.5
-6.00 -9.00 6.00 0 0 40000 0 0 1.5
-5.00 -9.00 6.00 0 0 40000 0 0 1.5
-4.00 -9.00 6.00 0 0 40000 0 0 1.5
-3.00 -9.00 6.00 0 0 40000 0 0 1.5
-2.00 -9.00 6.00 0 0 40000 0 0 1.5
-1.00 -9.00 6.00 0 0 40000 0 0 1.5
0.00 -9.00 6.00 0 0 40000 0 0 1.5
1.00 -9.00 6.00 0 0 40000 0 0 1.5
2.00 -9.00 6.00 0 0 40000 0 0 1.5
3.00 -9.00 6.00 0 0 40000 0 0 1.5
4.00 -9.00 6.00 0 0 40000 0 0 1.5
5.00 -9.00 6.00 0 0 40000 0 0 1.5
6.00 -9.00 6.00 0 0 40000 0 0 1.5
7.00 -9.00 6.00 0 0 40000 0 0 1.5
8.00 -9.00 6.00 0 0 40000 0 0 1.5
9.00 -9.00 6.00 0 0 40000 0 0 1.5
10.00 -9.00 6.00 0 0 40000 0 0 1.5
11.00 -9.00 6.00 0 0 40000 0 0 1.5
12.00 -9.00 6.00 0 0 40000 0 0 1.5
13.00 -9.00 6.00 0 0 40000 0 0 1.5
14.00 -9.00 6.00 0 0 40000 0 0 1.5
15.00 -9.00 6.00 0 0 40000 0 0 1.5
16.00 -9.00 6.00 0 0 40000 0 0 1.5
17.00 -9.00 6.00 0 0 40000 0 0 1.5
18.00 -9.00 6.00 0 0 40000 0 0 1.5
19.00 -9.00 6.00 0 0 40000 0 0 1.5
20.00 -9.00 6.00 0 0 40000 0 0 1.5
21.00 -9.00 6.00 0 0 40000 0 0 1.5
-21.00 -8.00 6.00 0 0 40000 0 0 1.5
-20.00 -8.00 6.00 0 0 40000 0 0 1.5
-19.00 -8.00 6.00 0 0 40000 0 0 1.5
-18.00 -8.00 6.00 0 0 40000 0 0 1.5
-17.00 -8.00 6.00 0 0 40000 0 0 1.5
-16.00 -8.00 6.00 0 0 40000 0 0 1.5
-15.00 -8.00 6.00 0 0 40000 0 0 1.5
-14.00 -8.00 6.00 0 0 40000 0 0 1.5
-13.00 -8.00 6.00 0 0 40000 0 0 1.5
-12.00 -8.00 6.00 0 0 40000 0 0 1.5
-11.00 -8.00 6.00 0 0 40000 0 0 1.5
-10.00 -8.00 6.00 0 0 40000 0 0 1.5
-9.00 -8.00 6.00 0 0 40000 0 0 1.5
-8.00 -8.00 6.00 0 0 40000 0 0 1.5
-7.00 -8.00 6.00 0 0 40000 0 0 1.5
-6.00 -8.00 6.00 0 0 40000 0 0 1.5
-5.00 -8.00 6.00 0 0 40000 0 0 1.5
-4.00 -8.00 6.00 0 0 40000 0 0 1.5
-3.00 -8.00 6.00 0 0 40000 0 0 1.5
-2.00 -8.00 6.00 0 0 40000 0 0 1.5
-1.00 -8.00 6.00 0 0 40000 0 0 1.5
0.00 -8.00 6.00 0 0 40000 0 0 1.5
1.00 -8.00 6.00 0 0 40000 0 0 1.5
2.00 -8.00 6.00 0 0 40000 0 0 1.5
3.00 -8.00 6.00 0 0 40000 0 0 1.5
4.00 -8.00 6.00 0 0 40000 0 0 1.5
5.00 -8.00 6.00 0 0 40000 0 0 1.5
6.00 -8.00 6.00 0 0 40000 0 0 1.5
7.00 -8.00 6.00 0 0 40000 0 0 1.5
8.00 -8.00 6.00 0 0 40000 0 0 1.5
9.00 -8.00 6.00 0 0 40000 0 0 1.5
10.00 -8.00 6.00 0 0 40000 0 0 1.5
11.00 -8.00 6.00 0 0 40000 0 0 1.5
12.00 -8.00 6.00 0 0 40000 0 0 1.5
13.00 -8.00 6.00 0 0 40000 0 0 1.5
14.00 -8.00 6.00 0 0 40000 0 0 1.5
15.00 -8.00 6.00 0 0 40000 0 0 1.5
16.00 -8.00 6.00 0 0 40000 0 0 1.5
17.00 -8.00 6.00 0 0 40000 0 0 1.5
18.00 -8.00 6.00 0 0 40000 0 0 1.5
19.00 -8.00 6.00 0 0 40000 0 0 1.5
20.00 -8.00 6.00 0 0 40000 0 0 1.5
21.00 -8.00 6.00 0 0 40000 0 0 1.5
-21.00 -7.00 6.00 0 0 40000 0 0 1.5
-20.00 -7.00 6.00 0 0 40000 0 0 1.5
-19.00 -7.00 6.00 0 0 40000 0 0 1.5
-18.00 -7.00 6.00 0 0 40000 0 0 1.5
-17.00 -7.00 6.00 0 0 40000 0 0 1.5
-16.00 -7.00 6.00 0 0 40000 0 0 1.5
-15.00 -7.00 6.00 0 0 40000 0 0 1.5
-14.00 -7.00 6.00 0 0 40000 0 0 1.5
-13.00 -7.00 6.00 0 0 40000 0 0 1.5
-12.00 -7.00 6.00 0 0 40000 0 0 1.5
-11.00 -7.00 6.00 0 0 40000 0 0 1.5
-10.00 -7.00 6.00 0 0 40000 0 0 1.5
-9.00 -7.00 6.00 0 0 40000 0 0 1.5
-8.00 -7.00 6.00 0 0 40000 0 0 1.5
-7.00 -7.00 6.00 0 0 40000 0 0 1.5
-6.00 -7.00 6.00 0 0 40000 0 0 1.5
-5.00 -7.00 6.00 0 0 40000 0 0 1.5
-4.00 -7.00 6.00 0 0 40000 0 0 1.5
-3.00 -7.00 6.00 0 0 40000 0 0 1.5
-2.00 -7.00 6.00 0 0 40000 0 0 1.5
-1.00 -7.00 6.00 0 0 40000 0 0 1.5
0.00 -7.00 6.00 0 0 40000 0 0 1.5
1.00 -7.00 6.00 0 0 40000 0 0 1.5
2.00 -7.00 6.00 0 0 40000 0 0 1.5
3.00 -7.00 6.00 0 0 40000 0 0 1.5
4.00 -7.00 6.00 0 0 40000 0 0 1.5
5.00 -7.00 6.00 0 0 40000 0 0 1.5
6.00 -7.00 6.00 0 0 40000 0 0 1.5
7.00 -7.00 6.00 0 0 40000 0 0 1.5
8.00 -7.00 6.00 0 0 40000 0 0 1.5
9.00 -7.00 6.00 0 0 40000 0 0 1.5
10.00 -7.00 6.00 0 0 40000 0 0 1.5
11.00 -7.00 6.00 0 0 40000 0 0 1.5
12.00 -7.00 6.00 0 0 40000 0 0 1.5
13.00 -7.00 6.00 0 0 40000 0 0 1.5
14.00 -7.00 6.00 0 0 40000 0 0 1.5
15.00 -7.00 6.00 0 0 40000 0 0 1.5
16.00 -7.00 6.00 0 0 40000 0 0 1.5
17.00 -7.00 6.00 0 0 40000 0 0 1.5
18.00 -7.00 6.00 0 0 40000 0 0 1.5
19.00 -7.00 6.00 0 0 40000 0 0 1.5
20.00 -7.00 6.00 0 0 40000 0 0 1.5
21.00 -7.00 6.00 0 0 40000 0 0 1.5
-21.00 -6.00 6.00 0 0 40000 0 0 1.5
-20.00 -6.00 6.00 0 0 40000 0 0 1.5
-19.00 -6.00 6.00 0 0 40000 0 0 1.5
-18.00 -6.00 6.00 0 0 40000 0 0 1.5
-17.00 -6.00 6.00 0 0 40000 0 0 1.5
-16.00 -6.00 6.00 0 0 40000 0 0 1.5
-15.00 -6.00 6.00 0 0 40000 0 0 1.5
-14.00 -6.00 6.00 0 0 40000 0 0 1.5
-13.00 -6.00 6.00 0 0 40000 0 0 1.5
-12.00 -6.00 6.00 0 0 40000 0 0 1.5
-11.00 -6.00 6.00 0 0 40000 0 0 1.5
-10.00 -6.00 6.00 0 0 40000 0 0 1.5
-9.00 -6.00 6.00 0 0 40000 0 0 1.5
-8.00 -6.00 6.00 0 0 40000 0 0 1.5
-7.00 -6.00 6.00 0 0 40000 0 0 1.5
-6.00 -6.00 6.00 0 0 40000 0 0 1.5
-5.00 -6.00 6.00 0 0 40000 0 0 1.5
-4.00 -6.00 6.00 0 0 40000 0 0 1.5
-3.00 -6.00 6.00 0 0 40000 0 0 1.5
-2.00 -6.00 6.00 0 0 40000 0 0 1.5
-1.00 -6.00 6.00 0 0 40000 0 0 1.5
0.00 -6.00 6.00 0 0 40000 0 0 1.5
1.00 -6.00 6.00 0 0 40000 0 0 1.5
2.00 -6.00 6.00 0 0 40000 0 0 1.5
3.00 -6.00 6.00 0 0 40000 0 0 1.5
4.00 -6.00 6.00 0 0 40000 0 0 1.5
5.00 -6.00 6.00 0 0 40000 0 0 1.5
6.00 -6.00 6.00 0 0 40000 0 0 1.5
7.00 -6.00 6.00 0 0 40000 0 0 1.5
8.00 -6.00 6.00 0 0 40000 0 0 1.5
9.00 -6.00 6.00 0 0 40000 0 0 1.5
10.00 -6.00 6.00 0 0 40000 0 0 1.5
11.00 -6.00 6.00 0 0 40000 0 0 1.5
12.00 -6.00 6.00 0 0 40000 0 0 1.5
13.00 -6.00 6.00 0 0 40000 0 0 1.5
14.00 -6.00 6.00 0 0 40000 0 0 1.5
15.00 -6.00 6.00 0 0 40000 0 0 1.5
16.00 -6.00 6.00 0 0 40000 0 0 1.5
17.00 -6.00 6.00 0 0 40000 0 0 1.5
18.00 -6.00 6.00 0 0 40000 0 0 1.5
19.00 -6.00 6.00 0 0 40000 0 0 1.5
20.00 -6.00 6.00 0 0 40000 0 0 1.5
21.00 -6.00 6.00 0 0 40000 0 0 1.5
-21.00 -5.00 6.00 0 0 40000 0 0 1.5
-20.00 -5.00 6.00 0 0 40000 0 0 1.5
-19.00 -5.00 6.00 0 0 40000 0 0 1.5
-18.00 -5.00 6.00 0 0 40000 0 0 1.5
-17.00 -5.00 6.00 0 0 40000 0 0 1.5
-16.00 -5.00 6.00 0 0 40000 0 0 1.5
-15.00 -5.00 6.00 0 0 40000 0 0 1.5
-14.00 -5.00 6.00 0 0 40000 0 0 1.5
-13.00 -5.00 6.00 0 0 40000 0 0 1.5
-12.00 -5.00 6.00 0 0 40000 0 0 1.5
